1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,expected
0.833333,52.5,0,0,0.166667,0,0,0,0.25,1,2,0.191667,0.029167,1,40,75,156
0.833333,52.5,0,0,0.166667,0,0,0,0.25,1,2,0.191667,0.029167,3,40,75,164
0.833333,52.5,0,0,0.166667,0,0,0,0.25,1,2,0.191667,0.029167,6,40,75,171
0.833333,52.5,0,0,0.166667,0,0,0,0.25,1,2,0.191667,0.029167,1,60,75,158
0.833333,52.5,0,0,0.166667,0,0,0,0.25,1,2,0.191667,0.029167,3,60,75,166
0.833333,52.5,0,0,0.166667,0,0,0,0.25,1,2,0.191667,0.029167,6,60,75,173
0.833333,52.5,0,0,0.166667,0,0,0,0.25,1,2,0.191667,0.029167,1,80,75,159
0.833333,52.5,0,0,0.166667,0,0,0,0.25,1,2,0.191667,0.029167,3,80,75,165
0.833333,52.5,0,0,0.166667,0,0,0,0.25,1,2,0.191667,0.029167,6,80,75,170
0.75255,42.5,0,0,0.24745,0,0,0,0.224101,1.072195,1.18,0.19431,0.032206,6,81.25,100,137.93
0.752588,42.5,0,0,0.247412,0,0,0,0.224051,1.07141,1.18,0.194054,0.032387,5,81.25,100,122.33
0.752759,42.5,0,0,0.247241,0,0,0,0.22412,1.071729,1.18,0.194167,0.032317,4,81.25,100,122.2
0.752601,42.5,0,0,0.247399,0,0,0,0.223985,1.07232,1.18,0.194589,0.032518,3,81.25,100,121.29
0.752511,42.5,0,0,0.247489,0,0,0,0.224054,1.072624,1.18,0.194437,0.032707,2,81.25,100,112.32
0.752422,42.5,0,0,0.247578,0,0,0,0.22412,1.072922,1.18,0.194544,0.032636,1,81.25,100,111.15
0.752273,42.5,0,0,0.247727,0,0,0,0.224242,1.073485,1.18,0.194697,0.032828,0,0,100,110.11
0.8,52.5,0,0,0.2,0,0,0,0,1.104,0.38,0.22,0.00432,0,0,50,192
0.8,52.5,0,0,0.2,0,0,0,0,1.032,0.38,0.22,0.00432,2.5,65,50,201
0.769231,52.5,0,0,0.230769,0,0,0,0,1.292308,0.38,0.22,0.005538,0,0,50,175
0.769231,52.5,0,0,0.230769,0,0,0,0,1.292308,0.38,0.22,0.005538,0,0,50,171
0.8,52.5,0,0,0.2,0,0,0,0,1.104,0.38,0.2,0.00576,0,0,50,190
0.8,52.5,0,0,0.2,0,0,0,0,1.088,0.38,0.18,0.0072,0,0,50,163
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,0.6,0.2,0.04048,0,0,50,101.5
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,0.6,0.2,0.048544,0,0,50,99.5
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,0.075,0.2,0.048544,0,0,50,163.5
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,0.075,0.2,0.036384,0,0,50,197.5
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,3.3,0.2,0.036384,0,0,50,137.125
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,3.3,0.2,0.036384,0,0,50,142
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,3.3,0.2,0.040448,0,0,50,128.875
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,5,0.2,0.02432,0,0,50,179
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,5,0.2,0.016128,0,0,50,172.75
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,5,0.2,0.014144,0,0,50,179.125
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,5,0.2,0.010912,0,0,50,176.75
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,5,0.2,0.014144,2,63.5,50,181
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,5,0.2,0.014144,4,63.5,50,184.625
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,5,0.2,0.014144,6,63.5,50,202.75
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,5,0.18,0.02432,0,0,50,161
0.8,42.5,0,0,0.2,0,0,0,0,0.928736,5,0.16,0.02832,0,0,50,177.25
0.8,42.5,0,0,0.2,0,0,0,0,0.649579,5,0.16,0.03968,0,0,50,160.75
0.8,42.5,0,0,0.2,0,0,0,0,0.649579,5,0.2,0.015424,0,0,50,176.75
0.8,42.5,0,0,0.2,0,0,0,0,0.414128,5,0.16,0.042912,0,0,50,165.25
0.8,42.5,0,0,0.2,0,0,0,0,0.414128,5,0.2,0.016704,0,0,50,177.25
0.8,42.5,0,0,0.2,0,0,0,0,0.414128,5,0.2,0.016704,2,63.5,50,178.375
0.8,42.5,0,0,0.2,0,0,0,0,0.414128,5,0.2,0.016704,4,63.5,50,187.625
0.8,42.5,0,0,0.2,0,0,0,0,0.414128,5,0.2,0.016704,6,63.5,50,190.75
0.8,42.5,0,0,0.2,0,0,0,0,0.414128,5,0.2,0.028704,0,0,50,163.75
0.8,42.5,0,0,0.2,0,0,0,0,0.414128,5,0.2,0.028704,2,63.5,50,169
0.8,42.5,0,0,0.2,0,0,0,0,0.414128,5,0.2,0.028704,4,63.5,50,168.125
0.8,42.5,0,0,0.2,0,0,0,0,0.414128,5,0.2,0.028704,6,63.5,50,188.75
0.424908,42.5,0.468864,0,0.106227,0,0,0,0,0,0.1,0.2,0.008175,0,0,50,165
0.494444,42.5,0.381944,0,0.123611,0,0,0,0,0,0.1,0.2,0.010126,0,0,50,174.5
0.57414,42.5,0.282326,0,0.143535,0,0,0,0,0,0.1,0.2,0.011345,0,0,50,177.875
0.57414,42.5,0.282326,0,0.143535,0,0,0,0,0,0.1,0.2,0.011345,2,63.5,50,192
0.57414,42.5,0.282326,0,0.143535,0,0,0,0,0,0.1,0.2,0.011345,4,63.5,50,189.375
0.57414,42.5,0.282326,0,0.143535,0,0,0,0,0,0.1,0.2,0.011345,6,63.5,50,211.625
0.945,42.5,0,0,0.055,0,0,0,0,1.410146,5,0.2,0.014897,0,0,50,178.75
0.945,42.5,0,0,0.055,0,0,0,0,1.410146,5,0.2,0.014897,2,63.5,50,180.375
0.645,42.5,0.3,0,0.055,0,0,0,0,1.592433,5,0.2,0.010168,0,0,50,162.125
0.545,42.5,0.4,0,0.055,0,0,0,0,1.653482,5,0.2,0.008591,0,0,50,162.75
0.445,42.5,0.5,0,0.055,0,0,0,0,1.714531,5,0.2,0.007015,0,0,50,102.5
0.645,42.5,0.3,0,0.055,0,0,0,0,1.592433,5,0.2,0.010168,2,63.5,50,165.875
0.545,42.5,0.4,0,0.055,0,0,0,0,1.653482,5,0.2,0.008591,2,63.5,50,166.75
0.445,42.5,0.5,0,0.055,0,0,0,0,1.714531,5,0.2,0.007015,2,63.5,50,107.875
0.757576,52.5,0,0,0.242424,0,0,0,0.242424,0.969697,0.6,0.19,0.022727,1,65,40,172
0.756757,52.5,0,0,0.243243,0,0,0,0.216216,0.783784,0.6,0.2,0.022703,0,0,40,149
0.8,52.5,0,0,0.2,0,0,0,0.342857,0.8,0.6,0.2,0.024,0,0,40,154
0.742857,52.5,0,0,0.257143,0,0,0,0.314286,0.742857,0.6,0.21,0.029714,0,0,40,135
0.757576,52.5,0,0,0.242424,0,0,0,0.242424,0.969697,0.6,0.19,0.022727,1,65,40,142
0.757576,52.5,0,0,0.242424,0,0,0,0.212121,1.060606,0.6,0.19,0.022727,0,0,40,141
0.806452,52.5,0,0,0.193548,0,0,0,0.290323,1.129032,0.6,0.19,0.024194,0,0,40,149
0.741935,52.5,0,0,0.258065,0,0,0,0.290323,1.129032,0.6,0.18,0.022258,1,65,40,179
0.827586,52.5,0,0,0.172414,0,0,0,0.37931,1.172414,0.6,0.2,0.024828,0,0,40,90
0.75,52.5,0,0,0.25,0,0,0,0.28125,1.03125,0.6,0.18,0.0225,0,0,40,151
0.85,52.5,0,0,0.15,0,0,0,0,0.85,0.6,0.2,0.0255,0,0,40,125
0.8,52.5,0,0,0.2,0,0,0,0,0.825,0.6,0.2,0.024,0,0,40,116
0.833333,52.5,0,0,0.166667,0,0,0,0.111111,0.944444,0.6,0.2,0.025,0,0,40,108
0.785714,52.5,0,0,0.214286,0,0,0,0.321429,1.392857,0.6,0.18,0.023571,0,0,40,128
0.764706,52.5,0,0,0.235294,0,0,0,0.176471,1,0.6,0.2,0.022941,0,0,40,125
0.740741,52.5,0,0,0.259259,0,0,0,0.259259,1.62963,0.6,0.18,0.022222,0,0,40,114
0.794118,52.5,0,0,0.205882,0,0,0,0.235294,0.882353,0.6,0.2,0.031765,2,65,40,182
0.6875,52.5,0,0,0.3125,0,0,0,0.25,1.125,0.6,0.18,0.020625,0,0,40,142
